,id,order_number,question,label_1,label_2,label_predict
3230,3231,W901089220171018090629,IPTV5562017949012  IPTV5562017949014  IPTV5562017949016  IPTV5562017949018  IPTV5562017949019   在HLWZX556201765600  变更融合时提示    承载宽带和IPTV不是同一账户,,,IPTV退单、删单
3231,3232,W901090120171008153845,H8485135烦请解冻小前台工号。,,,OCS冷冻期解冻
3232,3233,W901094620171005151716,18956929599改套餐不行,,,受理报错
3233,3234,W901094620171010153257,6711068改为199省内不限量出现这样情况，但用根本没有停机,,,改签不限量套餐
3234,3235,W901095720171003170458,17330685678受理套餐时提示【错误编码：020079】集团营业受理后台异常：【营业后台数据异常】【olId=150076975696】【销售品退订】【boId=151543356310】OoRoles节点没有数据【营业后台数据异常】【olId=150076975696】【销售品退订】【boId=151543356310】OoRoles节点没有数据【营业后台数据异常】【olId=150076975696】【销售品退订】【boId=151543356310】OoRoles节点没有数据【营业后台数据异常,,,受理报错
3235,3236,W901097920171011110622,老用户签转199不限量，已有的第二部itv是0元还是20元？,,,改签不限量套餐
3236,3237,W901099320171019112022,18955677069张奎用户在CRM中查询未有提示非实名，但用户反映拨打万号告知其未实名，烦请企信核实此用户账户是否实名。,,,未实名
3237,3238,W901102620171018102723,麻烦帮把那个140元的账户删除,,,订单删单/撤单
3238,3239,W901102820170923144221,烦请核实18949451056非实名停机是谁的工号受理的,,,非实名/疑似虚假登记停机
3239,3240,W901102820171005152145,18075344305无线网卡，9月13日疑似虚假停机，9月15日用户已实名认证后疑似虚假复机，10月5日用户交费200元，账户有余额200元，无线网卡是在用状态，但是上网错误提示是126691，无法上网，请省公司核实原因，谢谢。,,,非实名/疑似虚假登记停机
3240,3241,W901102820171005160125,18130501085号码已疑似虚假复机，但是手机号码仍在保留期，请省企信核实原因，谢谢,,,非实名/疑似虚假登记停机
3241,3242,W901102820171006104016,13309662681号码请问是否实名为方明珠的名字，是否户主仍是南京鼓楼医院集团安庆市石化医院有限公司,,,未实名
3242,3243,W901102820171007095037,17353792119用户7月份手机上午产生超出费，用户不认可，烦请企信提取用户7月份手机上网清单，谢谢,,,流量费用争议
3243,3244,W901102820171008083050,请核实15385403777用户是否已实名了，是否可拨打万号在线取消流量包等业务了,,,流量费用争议
3244,3245,W901102820171009111152,17760850835号码提示未实名，请核实未实名的原因，谢谢,,,未实名
3245,3246,W901102820171010114222,烦请核实H8501517工号是谁的,,,工号权限/密码
3246,3247,W901102820171011181717,烦请核实3330333小灵通是何时，谁受理销户的,,,拆机/销户系统校验不通过
3247,3248,W901102820171013085338,18055656262号码请核实有无实名？如该号码提示是“该客户资料下身份证号码未进行身份核查，请使用身份证核查”，烦请确认具体是哪个项目未实名，需要用户再实名,,,未实名
3248,3249,W901102820171015160052,18075357879用户反映10月13日在网厅打印发票显示的主号码是6216758，用户不认可，表示以前18075357879号码打发票主号码就是本机号码的，请省企信核实原因,,,发票打印
3249,3250,W901102820171029114809,IPTV5562017899300用户2017年3月27日办理ITV年付业务，【iTV年付存_120元分12月返还_201410】201704生效到201803到期，【安庆_费用减免_尊享版iTV补贴10元_赠送240元分10元*24个月_协议24个月_201605】自202210生效到202409到期，每月ITV出账20元，只返还10元到户，还有10元因规则受理错未返还到户故需用户自行交费。华中营业部表示受理规则错误并非受理问题，可能是系统问题，营业部无法处理，请企信、业管核实【安庆_费用减免_尊享版i,,,签转不限量副卡未享受优惠
3250,3251,W901105620170918154352,311地质队邮箱中收到的电子发票金额为负，请核实原因。麻烦重新推送:5504337、5546252、5547472、5569237、5507311、5572311、5575116、5575216、5577311、5577601、5593359这些号码8月的电子发票,,,发票打印
3251,3252,W901106720170929094018,W9011067的工号在9月25日有个退费8元，现只有流水号04170925556321097878，06170925556321097753.无法查询是在哪个号码退费的，请领导帮忙查询一下,,,工号权限/密码
3252,3253,W901106720170929141138,请帮忙将订单号127861128里面的固话5200523撤单，这边退不掉，请帮忙处理,,,订单删单/撤单
3253,3254,W901106720170930093522,"15385568870这个套餐169改199不限量,签转时不能自动带出来副卡,他们说要发翼支撑给IT,让把副卡关联起来,请帮忙处理一下",,,改签不限量套餐
3254,3255,W901106720171009151946,麻烦将订单编号124316876删除或者竣工，现在改套餐，用户比较急,,,订单删单/撤单
3255,3256,W901110320170922114436,18955672368是169套餐改不限量进集团4G时提示错误，请帮忙看看，谢谢,,,改签不限量套餐
3256,3257,W901110320171009092238,"IPTV5562017972848,新装看不见产品，请帮忙处理   ",,,IPTV退单、删单
3257,3258,W901110320171009100052,128982700订单号无纸化已上传，现无法确认，请帮忙处理,,,人像采集报错
3258,3259,W901110320171018104441,15357085674号码疑似虚假登记复机了，但现在能接，打去提示充值卡超过有效期，请帮忙处理，谢谢,,,非实名/疑似虚假登记停机
3259,3260,W901110320171023143016,130052038订单号在待发送状态，请帮忙处理，谢谢,,,订单卡单
3260,3261,W901111620171008123033,18156957125我系统这个单子怎么处理啊，原工号已停机，麻烦处理？,,,工号权限/密码
3261,3262,W901112220171026083229,岳西自助缴费统一管理平台提不到数据，工号：100010，麻烦处理下，谢谢,,,工号权限/密码
3262,3263,W901129520170924165025,"17355345386,用户129套餐升省内不限量199套餐，到最后怎么要预存500元，麻烦处理一下。",,,改签不限量套餐
3263,3264,W901138520171023105429,A10000579A1BA01串号被马店镇天翼手机卖场冒领，A10000579A14D45串号被陆丽红殷汇镇专营店冒领，请帮忙释放，我们做了橙分期无法录入串号,,,串码释放
3264,3265,W901157320171019112116,芜湖市镜湖绿地营业部装移机材料库三月采购的EPON（物资编码J11011400002）30台，加原库存10台共计40台，MSS库存已销库完毕，因EPON小区已全部更改为GPON，此物资现已无法耗用，镜湖绿地营业部的服保库存及实物均为40台，闲置在营业部无法处理。请求给出解决方案，谢谢。 ,,,财辅报账支撑
3265,3266,W901157620171016153832,ODN整治，工号导入显示“用户[W9011630]没有配置角色权限！请联系管理员！ ”，请给予处理，谢谢,,,工号权限/密码
3266,3267,W901157620171021103444,芜湖市区网格：都宝花园、锅炉新村安置小区，申请删除，请处理。 谢谢,,,订单删单/撤单
3267,3268,W901157620171027154625,芜湖ODN达标管理系统，申请删除部分小区，请给予处理，谢谢,,,订单删单/撤单
3268,3269,W901185920170929141429,181965922878月份改套餐，9月份生效，上面的副卡优惠包生效日期就是9月1日生效，实际9月份未出账话费收了10元副卡费，麻烦处理下，后面还有大量这样的用户，为了不引起投诉，请领导重视，谢谢,,,受理报错
3269,3270,W901186520171004154705,13365736083此号码无套餐需要合并到13365736081套餐下做副卡，总是提示无法添加。,,,客户编码合并
3270,3271,W901187120170915102540,18110285196号码融入到不限量主卡17755301595中做副卡，提示错误编码【080015】省份异常：【transactionID=1000000200201709151593232711】安徽省芜湖市未查到有效的18155353605手机移动用户【transactionID=1000000200201709151593232711】安徽省芜湖市未查到有效的18155353605手机移动用户_【transactionID=1000000200201709151593232711】安徽省芜湖市未查,,,改签不限量套餐
3271,3272,W901187520170928144340,号码：18055327296改省内199元不限量，系统提示：错误编码【080015】省份异常：校验单接口出错_【省份错误】省份上传产品规格ID【13409662】错误，请核实！【省份错误】省份上传产品规格ID【13409662】错误，请核实！ 日志标识ID【egwmz64932】请解决 ,,,改签不限量套餐
3272,3273,W901190120171012084440,IPTV5532012462338办理拆机，一直是待发送状态，请帮忙竣工，订单号132714869、132714772、132639449,,,订单卡单
3273,3274,W901190120171019153000,18010783642  要拆机，有在途单订单号46081588是待竣工状态，请帮忙处理,,,订单卡单
3274,3275,W901196620171010092905,ADS5534873  用户为2013年办理拆机，因销售部要求办理了停机保号，现产生了欠费，已调账处理，但是在缴费时提示有联机买断的费用，交了呆坏账后还是提示有联机买断的费用，请处理，,,,拆机/销户系统校验不通过
3275,3276,W901198120171012164818,麻烦释放下号码18009658599  串号：A0000069913979 ，券号：5522016123011004175,,,串码释放
3276,3277,W901201520170905150156,15305539405翼支付红包显示未生效，请帮忙处理。,,,订单卡单
3277,3278,W901201520171024151234,倒三角常用流程里开通了线上网点开关店权限，尹琳工号已开通权限，现在点提交下一步到刘勇（工号900208）出现操作失败。 ,,,受理报错
3278,3279,W901201520171025163258,订单 133691966   6303099 号码拆不掉，总是退单。,,,拆机/销户系统校验不通过
3279,3280,W901256120171027170612,无纸化又出现这个错误提示，请给看下,,,人像采集报错
3280,3281,W901257120170930142939,在4G系统人像通过，打包受理时提示未识别到人脸，,,,人像采集报错
3281,3282,W901257120171005143957,人像采集过不去,,,人像采集报错
3282,3283,W901268620171024162808,卡费异常，请帮忙处理,,,受理报错
3283,3284,W901278320171010150601,17719367978 请协助解冻谢谢 ,,,OCS冷冻期解冻
3284,3285,W901278320171020182228,18963729233 办理更改套餐提示 如图 请协助处理谢谢 ,,,受理报错
3285,3286,W901298620171019144823,财辅账户变更流程打开后出现此问题 ,,,财辅报账支撑
3286,3287,W901298620171027153222,报账单号TYA01211120100041710005003和TYA01211120100041710004002麻烦帮给处理下，谢谢,,,财辅报账支撑
3287,3288,W901307220171013150048,"17733330279用4G工号拆机时提示“集团营业受理后台异常：订单提交出错_当前证号关系与一证五号系统中证号关系不一致，当前证号为[341224198202010221:17733330279],一五返回证件为：341224198404189880”",,,订单卡单
3288,3289,W901307220171015151714,"18056776553用4G工号取消1卡双号时提示“失败原因：将虚号拆机订单下发给营业后台出错：业务规则校验失败_[{ruleLevel=4, ruleCode=910017, ruleDesc=【用户[18930664740]为在用、预开通、未激活、预拆机停机、停机保号或用户停机状态时，才能受理拆机业务】}][{instId=180021626422, actionClassCd=1200, instAccessNumber=18930664740, specName=一卡双号虚号主套餐, specId",,,受理报错
